Datetime,H12
2014-10-31T00:00,620.896
2014-10-31T00:15,610.641
2014-10-31T00:30,566.55
2014-10-31T00:45,466.495
2014-10-31T01:00,954.183
2014-10-31T01:15,521.073
2014-10-31T01:30,688.454
2014-10-31T01:45,405.403
2014-10-31T02:00,924.458
2014-10-31T02:15,521.278
2014-10-31T02:30,731.371
2014-10-31T02:45,460.864
2014-10-31T03:00,585.684
2014-10-31T03:15,854.004
2014-10-31T03:30,557.14
2014-10-31T03:45,634.526
2014-10-31T04:00,447.741
2014-10-31T04:15,808.599
2014-10-31T04:30,631.004
2014-10-31T04:45,810.494
2014-10-31T05:00,688.198
2014-10-31T05:15,407.411
2014-10-31T05:30,705.262
2014-10-31T05:45,811.609
2014-10-31T06:00,731.559
2014-10-31T06:15,406.18
2014-10-31T06:30,459.361
2014-10-31T06:45,979.428
2014-10-31T07:00,795.718
2014-10-31T07:15,434.26
2014-10-31T07:30,405.934
2014-10-31T07:45,1005.036
2014-10-31T08:00,535.207
2014-10-31T08:15,686.985
2014-10-31T08:30,1090.505
2014-10-31T08:45,3313.15
2014-10-31T09:00,3323.554
2014-10-31T09:15,673.583
2014-10-31T09:30,797.479
2014-10-31T09:45,2050.349
2014-10-31T10:00,3061.234
2014-10-31T10:15,1391.791
2014-10-31T10:30,1898.868
2014-10-31T10:45,4246.291
2014-10-31T11:00,12690.587
2014-10-31T11:15,9593.739
2014-10-31T11:30,5854.122
2014-10-31T11:45,2658.989
2014-10-31T12:00,2310.451
2014-10-31T12:15,4242.095
2014-10-31T12:30,1207.856
2014-10-31T12:45,1735.941
2014-10-31T13:00,1812.282
2014-10-31T13:15,2648.199
2014-10-31T13:30,3661.592
2014-10-31T13:45,3033.035
2014-10-31T14:00,3066.213
2014-10-31T14:15,2582.654
2014-10-31T14:30,1128.685
2014-10-31T14:45,1063.73
2014-10-31T15:00,1278.189
2014-10-31T15:15,1149.155
2014-10-31T15:30,779.588
2014-10-31T15:45,625.498
2014-10-31T16:00,904.059
2014-10-31T16:15,489.017
2014-10-31T16:30,1155.74
2014-10-31T16:45,1554.577
2014-10-31T17:00,1107.678
2014-10-31T17:15,758.404
2014-10-31T17:30,1232.138
2014-10-31T17:45,1734.421
2014-10-31T18:00,1546.673
2014-10-31T18:15,1639.643
2014-10-31T18:30,2040.591
2014-10-31T18:45,2345.893
2014-10-31T19:00,1827.644
2014-10-31T19:15,1453.713
2014-10-31T19:30,1729.403
2014-10-31T19:45,2234.139
2014-10-31T20:00,1968.159
2014-10-31T20:15,1739.851
2014-10-31T20:30,1973.588
2014-10-31T20:45,2118.198
2014-10-31T21:00,2096.243
2014-10-31T21:15,1659.965
2014-10-31T21:30,1647.242
2014-10-31T21:45,1748.034
2014-10-31T22:00,1498.667
2014-10-31T22:15,1293.671
2014-10-31T22:30,1214.584
2014-10-31T22:45,1030.755
2014-10-31T23:00,825.58
2014-10-31T23:15,918.886
2014-10-31T23:30,529.44
2014-10-31T23:45,701.761
2014-11-01T00:00,676.408
2014-11-01T00:15,668.469
2014-11-01T00:30,532.747
2014-11-01T00:45,735.026
2014-11-01T01:00,635.439
2014-11-01T01:15,557.118
2014-11-01T01:30,755.145
2014-11-01T01:45,559.319
2014-11-01T02:00,697.535
2014-11-01T02:15,600.585
