Datetime,H4
2014-10-31T00:00,312.256
2014-10-31T00:15,323.198
2014-10-31T00:30,284.368
2014-10-31T00:45,323.215
2014-10-31T01:00,214.48
2014-10-31T01:15,269.749
2014-10-31T01:30,156.065
2014-10-31T01:45,155.753
2014-10-31T02:00,156.24
2014-10-31T02:15,122.048
2014-10-31T02:30,233.706
2014-10-31T02:45,118.139
2014-10-31T03:00,194.493
2014-10-31T03:15,117.124
2014-10-31T03:30,165.062
2014-10-31T03:45,191.694
2014-10-31T04:00,182.732
2014-10-31T04:15,178.591
2014-10-31T04:30,219.677
2014-10-31T04:45,282.076
2014-10-31T05:00,206.025
2014-10-31T05:15,257.222
2014-10-31T05:30,192.423
2014-10-31T05:45,276.486
2014-10-31T06:00,224.675
2014-10-31T06:15,230.735
2014-10-31T06:30,119.6
2014-10-31T06:45,150.485
2014-10-31T07:00,200.173
2014-10-31T07:15,159.319
2014-10-31T07:30,155.963
2014-10-31T07:45,125.077
2014-10-31T08:00,299.593
2014-10-31T08:15,202.657
2014-10-31T08:30,259.432
2014-10-31T08:45,163.17
2014-10-31T09:00,251.824
2014-10-31T09:15,128.905
2014-10-31T09:30,197.08
2014-10-31T09:45,389.551
2014-10-31T10:00,186.922
2014-10-31T10:15,1325.132
2014-10-31T10:30,753.28
2014-10-31T10:45,191.343
2014-10-31T11:00,253.379
2014-10-31T11:15,275.336
2014-10-31T11:30,1871.3
2014-10-31T11:45,626.392
2014-10-31T12:00,346.632
2014-10-31T12:15,278.738
2014-10-31T12:30,229.96
2014-10-31T12:45,233.564
2014-10-31T13:00,994.934
2014-10-31T13:15,646.565
2014-10-31T13:30,735.394
2014-10-31T13:45,494.164
2014-10-31T14:00,361.998
2014-10-31T14:15,340.389
2014-10-31T14:30,307.342
2014-10-31T14:45,380.26
2014-10-31T15:00,414.246
2014-10-31T15:15,436.646
2014-10-31T15:30,591.879
2014-10-31T15:45,710.651
2014-10-31T16:00,617.787
2014-10-31T16:15,1064.387
2014-10-31T16:30,1112.847
2014-10-31T16:45,442.371
2014-10-31T17:00,470.528
2014-10-31T17:15,422.409
2014-10-31T17:30,329.265
2014-10-31T17:45,370.345
2014-10-31T18:00,421.614
2014-10-31T18:15,408.777
2014-10-31T18:30,336.801
2014-10-31T18:45,393.166
2014-10-31T19:00,483.439
2014-10-31T19:15,368.435
2014-10-31T19:30,942.266
2014-10-31T19:45,1373.071
2014-10-31T20:00,536.101
2014-10-31T20:15,544.527
2014-10-31T20:30,446.795
2014-10-31T20:45,511.814
2014-10-31T21:00,439.0
2014-10-31T21:15,354.986
2014-10-31T21:30,322.761
2014-10-31T21:45,381.361
2014-10-31T22:00,310.547
2014-10-31T22:15,334.123
2014-10-31T22:30,270.005
2014-10-31T22:45,259.983
2014-10-31T23:00,207.007
2014-10-31T23:15,194.358
2014-10-31T23:30,275.934
2014-10-31T23:45,206.552
2014-11-01T00:00,160.725
2014-11-01T00:15,119.12
2014-11-01T00:30,122.758
2014-11-01T00:45,236.235
2014-11-01T01:00,200.197
2014-11-01T01:15,118.777
2014-11-01T01:30,118.781
2014-11-01T01:45,165.477
2014-11-01T02:00,269.1
2014-11-01T02:15,123.032
2014-11-01T02:30,119.406
2014-11-01T02:45,144.824
2014-11-01T03:00,236.13
2014-11-01T03:15,168.698
2014-11-01T03:30,119.251
2014-11-01T03:45,119.234
2014-11-01T04:00,202.36
2014-11-01T04:15,231.939
2014-11-01T04:30,119.485
2014-11-01T04:45,119.437
2014-11-01T05:00,152.054
2014-11-01T05:15,245.324
2014-11-01T05:30,161.53
2014-11-01T05:45,119.408
2014-11-01T06:00,125.041
2014-11-01T06:15,228.112
2014-11-01T06:30,199.932
2014-11-01T06:45,118.63
2014-11-01T07:00,118.079
2014-11-01T07:15,231.466
2014-11-01T07:30,238.847
2014-11-01T07:45,193.092
2014-11-01T08:00,239.6
2014-11-01T08:15,251.045
2014-11-01T08:30,250.523
2014-11-01T08:45,166.431
2014-11-01T09:00,131.101
2014-11-01T09:15,266.946
2014-11-01T09:30,220.529
2014-11-01T09:45,250.842
2014-11-01T10:00,192.329
2014-11-01T10:15,283.237
2014-11-01T10:30,215.648
2014-11-01T10:45,277.944
2014-11-01T11:00,272.72
2014-11-01T11:15,301.139
2014-11-01T11:30,196.102
2014-11-01T11:45,267.067
2014-11-01T12:00,319.546
2014-11-01T12:15,198.05
2014-11-01T12:30,195.77
2014-11-01T12:45,272.421
2014-11-01T13:00,501.195
2014-11-01T13:15,336.573
2014-11-01T13:30,429.822
2014-11-01T13:45,599.719
2014-11-01T14:00,788.281
2014-11-01T14:15,1416.66
2014-11-01T14:30,448.479
2014-11-01T14:45,388.479
2014-11-01T15:00,458.466
2014-11-01T15:15,422.606
2014-11-01T15:30,300.774
2014-11-01T15:45,207.841
2014-11-01T16:00,234.982
2014-11-01T16:15,338.819
2014-11-01T16:30,777.838
2014-11-01T16:45,190.537
2014-11-01T17:00,310.257
2014-11-01T17:15,549.897
2014-11-01T17:30,471.161
2014-11-01T17:45,351.683
2014-11-01T18:00,445.684
2014-11-01T18:15,338.405
2014-11-01T18:30,371.148
2014-11-01T18:45,351.559
2014-11-01T19:00,435.162
2014-11-01T19:15,285.994
2014-11-01T19:30,351.083
2014-11-01T19:45,282.845
2014-11-01T20:00,347.036
2014-11-01T20:15,272.559
2014-11-01T20:30,290.6
2014-11-01T20:45,356.429
2014-11-01T21:00,289.194
2014-11-01T21:15,226.787
2014-11-01T21:30,193.497
2014-11-01T21:45,313.707
2014-11-01T22:00,339.613
2014-11-01T22:15,238.013
2014-11-01T22:30,204.166
2014-11-01T22:45,289.279
2014-11-01T23:00,604.297
2014-11-01T23:15,334.953
2014-11-01T23:30,275.217
2014-11-01T23:45,207.9
2014-11-02T00:00,332.023
2014-11-02T00:15,280.22
2014-11-02T00:30,134.698
2014-11-02T00:45,118.474
2014-11-02T01:00,182.278
2014-11-02T01:15,257.9
2014-11-02T01:30,118.767
2014-11-02T01:45,116.607
2014-11-02T02:00,117.171
2014-11-02T02:15,274.322
2014-11-02T02:30,152.135
2014-11-02T02:45,117.084
2014-11-02T03:00,117.552
2014-11-02T03:15,206.605
2014-11-02T03:30,225.001
2014-11-02T03:45,117.54
2014-11-02T04:00,117.379
2014-11-02T04:15,122.35
2014-11-02T04:30,311.453
2014-11-02T04:45,117.356
2014-11-02T05:00,117.783
2014-11-02T05:15,117.713
2014-11-02T05:30,305.456
2014-11-02T05:45,124.954
2014-11-02T06:00,118.22
2014-11-02T06:15,163.542
2014-11-02T06:30,287.693
2014-11-02T06:45,303.111
2014-11-02T07:00,262.51
2014-11-02T07:15,501.462
2014-11-02T07:30,644.317
2014-11-02T07:45,1115.776
2014-11-02T08:00,1223.44
2014-11-02T08:15,249.547
2014-11-02T08:30,336.237
2014-11-02T08:45,388.688
2014-11-02T09:00,292.878
2014-11-02T09:15,301.972
2014-11-02T09:30,354.228
2014-11-02T09:45,327.821
2014-11-02T10:00,277.099
2014-11-02T10:15,356.702
2014-11-02T10:30,248.596
2014-11-02T10:45,285.098
2014-11-02T11:00,319.21
2014-11-02T11:15,240.793
2014-11-02T11:30,316.298
2014-11-02T11:45,173.303
2014-11-02T12:00,321.396
2014-11-02T12:15,222.233
2014-11-02T12:30,125.615
2014-11-02T12:45,195.654
2014-11-02T13:00,321.546
2014-11-02T13:15,359.135
2014-11-02T13:30,831.322
2014-11-02T13:45,758.886
2014-11-02T14:00,770.431
2014-11-02T14:15,522.031
2014-11-02T14:30,1580.032
2014-11-02T14:45,1505.976
2014-11-02T15:00,1192.213
2014-11-02T15:15,1492.861
2014-11-02T15:30,1524.845
2014-11-02T15:45,660.986
2014-11-02T16:00,447.708
2014-11-02T16:15,564.567
2014-11-02T16:30,770.214
2014-11-02T16:45,606.992
2014-11-02T17:00,410.166
2014-11-02T17:15,357.291
2014-11-02T17:30,396.105
2014-11-02T17:45,505.919
2014-11-02T18:00,483.791
2014-11-02T18:15,351.896
2014-11-02T18:30,332.065
2014-11-02T18:45,354.758
2014-11-02T19:00,513.12
2014-11-02T19:15,491.903
2014-11-02T19:30,452.699
2014-11-02T19:45,410.522
2014-11-02T20:00,493.71
2014-11-02T20:15,377.207
2014-11-02T20:30,247.462
2014-11-02T20:45,235.022
2014-11-02T21:00,474.862
2014-11-02T21:15,474.901
2014-11-02T21:30,359.658
2014-11-02T21:45,351.461
2014-11-02T22:00,445.318
2014-11-02T22:15,376.605
2014-11-02T22:30,340.961
2014-11-02T22:45,256.696
2014-11-02T23:00,297.676
2014-11-02T23:15,314.676
2014-11-02T23:30,343.469
2014-11-02T23:45,248.676
2014-11-03T00:00,256.44
2014-11-03T00:15,327.619
2014-11-03T00:30,328.709
2014-11-03T00:45,207.261
2014-11-03T01:00,115.662
2014-11-03T01:15,185.093
2014-11-03T01:30,151.739
2014-11-03T01:45,203.512
2014-11-03T02:00,115.246
2014-11-03T02:15,133.292
2014-11-03T02:30,179.262
2014-11-03T02:45,227.685
2014-11-03T03:00,115.141
2014-11-03T03:15,115.188
2014-11-03T03:30,198.149
2014-11-03T03:45,220.178
2014-11-03T04:00,123.226
2014-11-03T04:15,114.953
2014-11-03T04:30,206.148
2014-11-03T04:45,210.074
2014-11-03T05:00,120.858
2014-11-03T05:15,119.837
2014-11-03T05:30,138.051
2014-11-03T05:45,1495.318
2014-11-03T06:00,558.829
2014-11-03T06:15,253.889
2014-11-03T06:30,224.204
2014-11-03T06:45,365.681
2014-11-03T07:00,249.356
2014-11-03T07:15,1436.628
2014-11-03T07:30,1314.045
2014-11-03T07:45,783.383
2014-11-03T08:00,179.552
2014-11-03T08:15,726.064
2014-11-03T08:30,1216.656
2014-11-03T08:45,144.143
2014-11-03T09:00,167.597
2014-11-03T09:15,126.597
2014-11-03T09:30,217.596
2014-11-03T09:45,765.585
2014-11-03T10:00,1926.474
2014-11-03T10:15,1203.06
2014-11-03T10:30,1039.676
2014-11-03T10:45,951.982
2014-11-03T11:00,1820.784
2014-11-03T11:15,1629.199
2014-11-03T11:30,959.446
2014-11-03T11:45,1527.029
2014-11-03T12:00,906.605
2014-11-03T12:15,959.891
2014-11-03T12:30,865.622
2014-11-03T12:45,209.778
2014-11-03T13:00,155.17
2014-11-03T13:15,1283.298
2014-11-03T13:30,452.629
2014-11-03T13:45,247.539
2014-11-03T14:00,191.185
2014-11-03T14:15,841.341
2014-11-03T14:30,1101.622
2014-11-03T14:45,291.868
2014-11-03T15:00,359.466
2014-11-03T15:15,266.124
2014-11-03T15:30,311.984
2014-11-03T15:45,116.861
2014-11-03T16:00,247.4
2014-11-03T16:15,422.69
2014-11-03T16:30,998.253
2014-11-03T16:45,1201.856
2014-11-03T17:00,382.373
2014-11-03T17:15,450.809
2014-11-03T17:30,407.601
2014-11-03T17:45,777.569
2014-11-03T18:00,1255.718
2014-11-03T18:15,473.734
2014-11-03T18:30,335.632
2014-11-03T18:45,293.324
2014-11-03T19:00,1942.739
2014-11-03T19:15,2141.262
2014-11-03T19:30,1469.323
2014-11-03T19:45,438.419
2014-11-03T20:00,1510.345
2014-11-03T20:15,641.81
2014-11-03T20:30,335.646
2014-11-03T20:45,324.462
2014-11-03T21:00,947.39
2014-11-03T21:15,1552.456
2014-11-03T21:30,458.437
2014-11-03T21:45,528.992
2014-11-03T22:00,433.332
2014-11-03T22:15,510.723
2014-11-03T22:30,400.338
2014-11-03T22:45,358.052
2014-11-03T23:00,249.193
2014-11-03T23:15,225.52
2014-11-03T23:30,119.689
2014-11-03T23:45,148.342
2014-11-04T00:00,209.519
2014-11-04T00:15,150.67
2014-11-04T00:30,165.577
2014-11-04T00:45,122.362
2014-11-04T01:00,234.49
2014-11-04T01:15,120.562
2014-11-04T01:30,199.21
2014-11-04T01:45,120.559
2014-11-04T02:00,224.449
2014-11-04T02:15,130.073
2014-11-04T02:30,165.51
2014-11-04T02:45,201.407
2014-11-04T03:00,182.279
2014-11-04T03:15,120.511
2014-11-04T03:30,126.141
2014-11-04T03:45,205.73
2014-11-04T04:00,223.538
2014-11-04T04:15,120.192
2014-11-04T04:30,120.197
2014-11-04T04:45,202.33
2014-11-04T05:00,207.302
2014-11-04T05:15,147.123
2014-11-04T05:30,120.273
2014-11-04T05:45,204.835
2014-11-04T06:00,233.592
2014-11-04T06:15,174.821
2014-11-04T06:30,231.883
2014-11-04T06:45,390.366
2014-11-04T07:00,322.843
2014-11-04T07:15,988.407
2014-11-04T07:30,465.228
2014-11-04T07:45,508.341
2014-11-04T08:00,1534.177
2014-11-04T08:15,2357.314
2014-11-04T08:30,2313.274
2014-11-04T08:45,760.979
2014-11-04T09:00,243.445
2014-11-04T09:15,163.134
2014-11-04T09:30,120.026
