Datetime,H2
2014-10-31T00:00,105.401
2014-10-31T00:15,105.408
2014-10-31T00:30,226.757
2014-10-31T00:45,245.923
2014-10-31T01:00,105.884
2014-10-31T01:15,105.896
2014-10-31T01:30,105.883
2014-10-31T01:45,353.338
2014-10-31T02:00,118.132
2014-10-31T02:15,106.426
2014-10-31T02:30,106.415
2014-10-31T02:45,267.834
2014-10-31T03:00,208.732
2014-10-31T03:15,106.704
2014-10-31T03:30,106.685
2014-10-31T03:45,191.035
2014-10-31T04:00,280.495
2014-10-31T04:15,106.778
2014-10-31T04:30,106.756
2014-10-31T04:45,139.151
2014-10-31T05:00,267.837
2014-10-31T05:15,183.195
2014-10-31T05:30,106.583
2014-10-31T05:45,106.371
2014-10-31T06:00,205.255
2014-10-31T06:15,241.57
2014-10-31T06:30,136.779
2014-10-31T06:45,106.062
2014-10-31T07:00,186.539
2014-10-31T07:15,164.134
2014-10-31T07:30,237.61
2014-10-31T07:45,105.941
2014-10-31T08:00,182.521
2014-10-31T08:15,314.334
2014-10-31T08:30,310.121
2014-10-31T08:45,259.706
2014-10-31T09:00,149.655
2014-10-31T09:15,219.737
2014-10-31T09:30,166.347
2014-10-31T09:45,200.473
2014-10-31T10:00,102.7
2014-10-31T10:15,152.407
2014-10-31T10:30,155.049
2014-10-31T10:45,500.163
2014-10-31T11:00,350.84
2014-10-31T11:15,346.773
2014-10-31T11:30,400.525
2014-10-31T11:45,395.419
2014-10-31T12:00,410.356
2014-10-31T12:15,313.116
2014-10-31T12:30,421.234
2014-10-31T12:45,361.115
2014-10-31T13:00,431.743
2014-10-31T13:15,432.598
2014-10-31T13:30,321.04
2014-10-31T13:45,245.107
2014-10-31T14:00,237.203
2014-10-31T14:15,202.526
2014-10-31T14:30,129.076
2014-10-31T14:45,1536.452
2014-10-31T15:00,1096.369
2014-10-31T15:15,243.298
2014-10-31T15:30,171.026
2014-10-31T15:45,407.855
2014-10-31T16:00,2426.263
2014-10-31T16:15,280.507
2014-10-31T16:30,118.331
2014-10-31T16:45,150.437
2014-10-31T17:00,358.19
2014-10-31T17:15,280.908
2014-10-31T17:30,224.535
2014-10-31T17:45,288.13
2014-10-31T18:00,319.337
2014-10-31T18:15,322.586
2014-10-31T18:30,256.033
2014-10-31T18:45,338.206
2014-10-31T19:00,226.98
2014-10-31T19:15,322.931
2014-10-31T19:30,754.116
2014-10-31T19:45,450.819
2014-10-31T20:00,227.526
2014-10-31T20:15,268.33
2014-10-31T20:30,374.444
2014-10-31T20:45,512.75
2014-10-31T21:00,368.282
2014-10-31T21:15,373.519
2014-10-31T21:30,469.28
2014-10-31T21:45,494.59
2014-10-31T22:00,313.982
2014-10-31T22:15,235.023
2014-10-31T22:30,296.507
2014-10-31T22:45,293.307
2014-10-31T23:00,197.265
2014-10-31T23:15,107.927
2014-10-31T23:30,107.972
2014-10-31T23:45,208.992
2014-11-01T00:00,254.972
2014-11-01T00:15,121.496
2014-11-01T00:30,108.177
2014-11-01T00:45,207.18
2014-11-01T01:00,167.561
2014-11-01T01:15,211.746
2014-11-01T01:30,107.972
2014-11-01T01:45,169.48
2014-11-01T02:00,160.805
2014-11-01T02:15,252.561
2014-11-01T02:30,108.43
2014-11-01T02:45,128.599
2014-11-01T03:00,188.181
2014-11-01T03:15,195.482
2014-11-01T03:30,186.818
2014-11-01T03:45,108.347
2014-11-01T04:00,213.548
2014-11-01T04:15,108.542
2014-11-01T04:30,242.582
2014-11-01T04:45,140.893
2014-11-01T05:00,189.559
2014-11-01T05:15,862.377
2014-11-01T05:30,995.234
2014-11-01T05:45,451.863
2014-11-01T06:00,140.845
2014-11-01T06:15,178.218
2014-11-01T06:30,107.737
2014-11-01T06:45,194.946
2014-11-01T07:00,186.118
2014-11-01T07:15,205.952
2014-11-01T07:30,107.297
2014-11-01T07:45,167.104
2014-11-01T08:00,204.212
2014-11-01T08:15,170.829
2014-11-01T08:30,152.202
2014-11-01T08:45,226.794
2014-11-01T09:00,361.707
2014-11-01T09:15,985.102
2014-11-01T09:30,1179.372
2014-11-01T09:45,533.251
2014-11-01T10:00,1464.459
2014-11-01T10:15,3751.808
2014-11-01T10:30,3745.391
2014-11-01T10:45,1935.923
2014-11-01T11:00,353.104
2014-11-01T11:15,1762.693
2014-11-01T11:30,1177.319
2014-11-01T11:45,745.955
2014-11-01T12:00,1303.597
2014-11-01T12:15,1596.724
2014-11-01T12:30,1220.193
2014-11-01T12:45,1646.027
2014-11-01T13:00,5100.639
2014-11-01T13:15,3799.353
2014-11-01T13:30,2391.794
2014-11-01T13:45,358.946
2014-11-01T14:00,214.647
2014-11-01T14:15,338.076
2014-11-01T14:30,1012.72
2014-11-01T14:45,1403.055
2014-11-01T15:00,464.855
2014-11-01T15:15,637.591
2014-11-01T15:30,232.481
2014-11-01T15:45,117.63
2014-11-01T16:00,177.607
2014-11-01T16:15,305.837
2014-11-01T16:30,894.248
2014-11-01T16:45,429.228
2014-11-01T17:00,358.142
2014-11-01T17:15,200.825
2014-11-01T17:30,107.307
2014-11-01T17:45,161.819
2014-11-01T18:00,224.432
2014-11-01T18:15,167.338
2014-11-01T18:30,160.617
2014-11-01T18:45,1118.139
2014-11-01T19:00,871.316
2014-11-01T19:15,458.415
2014-11-01T19:30,1786.925
2014-11-01T19:45,3539.137
2014-11-01T20:00,3663.051
2014-11-01T20:15,1584.261
2014-11-01T20:30,488.424
2014-11-01T20:45,387.304
2014-11-01T21:00,539.599
2014-11-01T21:15,570.041
2014-11-01T21:30,501.462
2014-11-01T21:45,1646.409
2014-11-01T22:00,970.955
2014-11-01T22:15,740.118
2014-11-01T22:30,256.797
2014-11-01T22:45,356.37
2014-11-01T23:00,252.848
2014-11-01T23:15,299.235
2014-11-01T23:30,359.932
2014-11-01T23:45,306.901
2014-11-02T00:00,185.021
2014-11-02T00:15,128.774
2014-11-02T00:30,260.24
2014-11-02T00:45,118.618
2014-11-02T01:00,193.764
2014-11-02T01:15,106.216
2014-11-02T01:30,191.618
2014-11-02T01:45,251.672
2014-11-02T02:00,326.618
2014-11-02T02:15,226.62
2014-11-02T02:30,226.599
2014-11-02T02:45,358.785
2014-11-02T03:00,232.814
2014-11-02T03:15,126.936
2014-11-02T03:30,107.03
2014-11-02T03:45,138.654
2014-11-02T04:00,276.007
2014-11-02T04:15,172.476
2014-11-02T04:30,106.87
2014-11-02T04:45,106.865
2014-11-02T05:00,192.697
2014-11-02T05:15,291.208
2014-11-02T05:30,107.181
2014-11-02T05:45,107.191
2014-11-02T06:00,165.499
2014-11-02T06:15,279.048
2014-11-02T06:30,133.664
2014-11-02T06:45,107.454
2014-11-02T07:00,107.309
2014-11-02T07:15,256.416
2014-11-02T07:30,216.314
2014-11-02T07:45,107.28
2014-11-02T08:00,107.071
2014-11-02T08:15,174.434
2014-11-02T08:30,298.873
2014-11-02T08:45,1406.064
2014-11-02T09:00,1271.88
2014-11-02T09:15,900.882
2014-11-02T09:30,268.913
2014-11-02T09:45,156.726
2014-11-02T10:00,545.581
2014-11-02T10:15,2670.233
2014-11-02T10:30,251.126
2014-11-02T10:45,202.809
2014-11-02T11:00,152.692
2014-11-02T11:15,326.57
2014-11-02T11:30,409.387
2014-11-02T11:45,503.798
2014-11-02T12:00,1145.718
2014-11-02T12:15,1406.376
2014-11-02T12:30,1357.739
2014-11-02T12:45,701.406
2014-11-02T13:00,323.187
2014-11-02T13:15,188.278
2014-11-02T13:30,269.004
2014-11-02T13:45,958.861
2014-11-02T14:00,193.816
2014-11-02T14:15,256.869
2014-11-02T14:30,253.086
2014-11-02T14:45,250.881
2014-11-02T15:00,357.53
2014-11-02T15:15,1079.445
2014-11-02T15:30,1604.359
2014-11-02T15:45,575.653
2014-11-02T16:00,497.567
2014-11-02T16:15,3756.535
2014-11-02T16:30,3726.35
2014-11-02T16:45,3019.427
2014-11-02T17:00,423.826
2014-11-02T17:15,432.698
2014-11-02T17:30,437.103
2014-11-02T17:45,808.241
2014-11-02T18:00,804.347
2014-11-02T18:15,826.839
2014-11-02T18:30,1214.188
2014-11-02T18:45,906.743
2014-11-02T19:00,512.09
2014-11-02T19:15,1540.841
2014-11-02T19:30,1059.309
2014-11-02T19:45,1967.954
2014-11-02T20:00,703.86
2014-11-02T20:15,433.944
2014-11-02T20:30,320.047
2014-11-02T20:45,362.735
2014-11-02T21:00,248.047
2014-11-02T21:15,250.216
2014-11-02T21:30,310.371
2014-11-02T21:45,412.481
2014-11-02T22:00,299.809
2014-11-02T22:15,241.465
2014-11-02T22:30,265.777
2014-11-02T22:45,403.647
2014-11-02T23:00,334.25
2014-11-02T23:15,254.938
2014-11-02T23:30,251.085
2014-11-02T23:45,310.997
2014-11-03T00:00,287.276
2014-11-03T00:15,105.469
2014-11-03T00:30,106.79
2014-11-03T00:45,225.466
2014-11-03T01:00,429.265
2014-11-03T01:15,206.535
2014-11-03T01:30,105.456
2014-11-03T01:45,105.432
2014-11-03T02:00,172.027
2014-11-03T02:15,310.246
2014-11-03T02:30,105.163
2014-11-03T02:45,105.324
2014-11-03T03:00,105.119
2014-11-03T03:15,288.109
2014-11-03T03:30,187.277
2014-11-03T03:45,105.113
2014-11-03T04:00,104.969
2014-11-03T04:15,246.713
2014-11-03T04:30,223.922
2014-11-03T04:45,104.95
2014-11-03T05:00,105.033
2014-11-03T05:15,129.654
2014-11-03T05:30,311.085
2014-11-03T05:45,131.078
2014-11-03T06:00,105.173
2014-11-03T06:15,105.157
2014-11-03T06:30,270.891
2014-11-03T06:45,199.147
2014-11-03T07:00,105.233
2014-11-03T07:15,105.227
2014-11-03T07:30,192.388
2014-11-03T07:45,274.606
2014-11-03T08:00,105.017
2014-11-03T08:15,105.05
2014-11-03T08:30,131.135
2014-11-03T08:45,547.55
2014-11-03T09:00,1373.363
2014-11-03T09:15,424.953
2014-11-03T09:30,500.254
2014-11-03T09:45,3724.487
2014-11-03T10:00,3534.179
2014-11-03T10:15,2661.051
2014-11-03T10:30,417.481
2014-11-03T10:45,246.602
2014-11-03T11:00,121.858
2014-11-03T11:15,105.615
2014-11-03T11:30,207.569
2014-11-03T11:45,248.395
2014-11-03T12:00,116.873
2014-11-03T12:15,140.447
2014-11-03T12:30,229.774
2014-11-03T12:45,203.126
2014-11-03T13:00,105.396
2014-11-03T13:15,174.683
2014-11-03T13:30,273.19
2014-11-03T13:45,105.327
2014-11-03T14:00,106.95
2014-11-03T14:15,182.929
2014-11-03T14:30,276.48
2014-11-03T14:45,104.887
2014-11-03T15:00,105.605
2014-11-03T15:15,116.364
2014-11-03T15:30,349.388
2014-11-03T15:45,105.585
2014-11-03T16:00,105.812
2014-11-03T16:15,105.875
2014-11-03T16:30,318.117
2014-11-03T16:45,145.838
2014-11-03T17:00,177.409
2014-11-03T17:15,203.477
2014-11-03T17:30,222.177
2014-11-03T17:45,1395.744
2014-11-03T18:00,1198.574
2014-11-03T18:15,406.146
2014-11-03T18:30,422.535
2014-11-03T18:45,406.682
2014-11-03T19:00,125.345
2014-11-03T19:15,107.125
2014-11-03T19:30,107.12
2014-11-03T19:45,448.218
2014-11-03T20:00,470.463
2014-11-03T20:15,339.034
2014-11-03T20:30,122.878
2014-11-03T20:45,375.934
2014-11-03T21:00,586.255
2014-11-03T21:15,339.076
2014-11-03T21:30,150.449
2014-11-03T21:45,107.781
2014-11-03T22:00,289.362
2014-11-03T22:15,191.825
2014-11-03T22:30,108.324
2014-11-03T22:45,108.321
2014-11-03T23:00,175.217
2014-11-03T23:15,271.119
2014-11-03T23:30,146.088
2014-11-03T23:45,116.76
2014-11-04T00:00,134.486
2014-11-04T00:15,211.307
2014-11-04T00:30,248.605
2014-11-04T00:45,109.127
2014-11-04T01:00,109.287
2014-11-04T01:15,214.356
2014-11-04T01:30,191.463
2014-11-04T01:45,193.4
2014-11-04T02:00,109.324
2014-11-04T02:15,195.296
2014-11-04T02:30,176.975
2014-11-04T02:45,211.979
2014-11-04T03:00,109.298
2014-11-04T03:15,147.365
2014-11-04T03:30,174.745
2014-11-04T03:45,239.626
2014-11-04T04:00,136.766
2014-11-04T04:15,109.068
2014-11-04T04:30,207.723
2014-11-04T04:45,172.978
2014-11-04T05:00,212.142
2014-11-04T05:15,119.65
2014-11-04T05:30,203.32
2014-11-04T05:45,290.862
2014-11-04T06:00,355.459
2014-11-04T06:15,195.731
2014-11-04T06:30,113.337
2014-11-04T06:45,213.042
2014-11-04T07:00,259.691
2014-11-04T07:15,119.821
2014-11-04T07:30,119.842
2014-11-04T07:45,289.761
2014-11-04T08:00,169.376
2014-11-04T08:15,113.6
2014-11-04T08:30,119.887
2014-11-04T08:45,220.974
2014-11-04T09:00,308.707
2014-11-04T09:15,135.298
2014-11-04T09:30,200.564
2014-11-04T09:45,139.376
2014-11-04T10:00,249.81
2014-11-04T10:15,122.095
2014-11-04T10:30,194.182
2014-11-04T10:45,181.846
2014-11-04T11:00,208.489
2014-11-04T11:15,114.01
2014-11-04T11:30,243.446
2014-11-04T11:45,238.553
2014-11-04T12:00,118.743
2014-11-04T12:15,118.829
2014-11-04T12:30,254.409
2014-11-04T12:45,232.739
2014-11-04T13:00,120.824
2014-11-04T13:15,118.662
2014-11-04T13:30,222.672
2014-11-04T13:45,268.082
2014-11-04T14:00,137.626
2014-11-04T14:15,1480.954
2014-11-04T14:30,1241.908
2014-11-04T14:45,270.825
2014-11-04T15:00,307.068
2014-11-04T15:15,696.293
2014-11-04T15:30,901.924
2014-11-04T15:45,825.829
2014-11-04T16:00,913.3
2014-11-04T16:15,420.587
2014-11-04T16:30,369.288
2014-11-04T16:45,442.166
2014-11-04T17:00,480.229
2014-11-04T17:15,191.264
2014-11-04T17:30,176.555
2014-11-04T17:45,283.08
2014-11-04T18:00,354.161
2014-11-04T18:15,481.825
2014-11-04T18:30,247.021
2014-11-04T18:45,412.021
2014-11-04T19:00,1705.293
2014-11-04T19:15,2506.441
2014-11-04T19:30,1792.903
2014-11-04T19:45,1156.577
2014-11-04T20:00,1238.067
2014-11-04T20:15,1213.82
2014-11-04T20:30,1222.897
2014-11-04T20:45,723.438
2014-11-04T21:00,515.27
2014-11-04T21:15,558.664
2014-11-04T21:30,604.659
2014-11-04T21:45,163.965
2014-11-04T22:00,128.466
2014-11-04T22:15,320.982
2014-11-04T22:30,497.565
2014-11-04T22:45,505.665
2014-11-04T23:00,230.883
2014-11-04T23:15,330.888
2014-11-04T23:30,230.901
2014-11-04T23:45,311.308
2014-11-05T00:00,316.577
2014-11-05T00:15,320.999
2014-11-05T00:30,246.123
2014-11-05T00:45,283.785
2014-11-05T01:00,335.664
2014-11-05T01:15,269.579
2014-11-05T01:30,291.593
2014-11-05T01:45,230.966
2014-11-05T02:00,294.489
2014-11-05T02:15,140.47
2014-11-05T02:30,214.628
2014-11-05T02:45,111.099
2014-11-05T03:00,173.253
2014-11-05T03:15,208.557
2014-11-05T03:30,188.401
2014-11-05T03:45,132.412
2014-11-05T04:00,139.944
2014-11-05T04:15,239.549
2014-11-05T04:30,136.468
