Datetime,H8
2014-10-31T00:00,325.477
2014-10-31T00:15,402.078
2014-10-31T00:30,648.899
2014-10-31T00:45,353.145
2014-10-31T01:00,129.862
2014-10-31T01:15,129.895
2014-10-31T01:30,281.294
2014-10-31T01:45,311.541
2014-10-31T02:00,130.462
2014-10-31T02:15,130.399
2014-10-31T02:30,130.374
2014-10-31T02:45,386.321
2014-10-31T03:00,207.762
2014-10-31T03:15,130.678
2014-10-31T03:30,130.682
2014-10-31T03:45,257.222
2014-10-31T04:00,327.171
2014-10-31T04:15,131.101
2014-10-31T04:30,130.778
2014-10-31T04:45,144.144
2014-10-31T05:00,432.293
2014-10-31T05:15,130.387
2014-10-31T05:30,130.302
2014-10-31T05:45,130.336
2014-10-31T06:00,316.593
2014-10-31T06:15,261.104
2014-10-31T06:30,130.012
2014-10-31T06:45,129.975
2014-10-31T07:00,213.914
2014-10-31T07:15,362.546
2014-10-31T07:30,129.869
2014-10-31T07:45,129.878
2014-10-31T08:00,176.746
2014-10-31T08:15,377.128
2014-10-31T08:30,145.498
2014-10-31T08:45,131.658
2014-10-31T09:00,364.166
2014-10-31T09:15,353.386
2014-10-31T09:30,159.158
2014-10-31T09:45,128.463
2014-10-31T10:00,751.524
2014-10-31T10:15,351.25
2014-10-31T10:30,126.355
2014-10-31T10:45,126.364
2014-10-31T11:00,145.889
2014-10-31T11:15,411.282
2014-10-31T11:30,129.065
2014-10-31T11:45,126.191
2014-10-31T12:00,216.085
2014-10-31T12:15,866.092
2014-10-31T12:30,1344.239
2014-10-31T12:45,1669.672
2014-10-31T13:00,218.295
2014-10-31T13:15,272.235
2014-10-31T13:30,125.127
2014-10-31T13:45,327.361
2014-10-31T14:00,577.185
2014-10-31T14:15,353.24
2014-10-31T14:30,361.035
2014-10-31T14:45,529.765
2014-10-31T15:00,1000.599
2014-10-31T15:15,647.122
2014-10-31T15:30,536.627
2014-10-31T15:45,541.61
2014-10-31T16:00,809.445
2014-10-31T16:15,587.292
2014-10-31T16:30,538.75
2014-10-31T16:45,1475.753
2014-10-31T17:00,356.52
2014-10-31T17:15,273.996
2014-10-31T17:30,477.715
2014-10-31T17:45,1303.499
2014-10-31T18:00,604.435
2014-10-31T18:15,1745.862
2014-10-31T18:30,2047.706
2014-10-31T18:45,3979.54
2014-10-31T19:00,3964.55
2014-10-31T19:15,3064.027
2014-10-31T19:30,673.664
2014-10-31T19:45,476.016
2014-10-31T20:00,714.559
2014-10-31T20:15,1690.89
2014-10-31T20:30,2583.769
2014-10-31T20:45,1373.811
2014-10-31T21:00,989.952
2014-10-31T21:15,914.164
2014-10-31T21:30,4091.025
2014-10-31T21:45,3944.868
2014-10-31T22:00,2770.067
2014-10-31T22:15,435.414
2014-10-31T22:30,355.955
2014-10-31T22:45,698.953
2014-10-31T23:00,311.772
2014-10-31T23:15,251.828
2014-10-31T23:30,251.736
2014-10-31T23:45,399.949
2014-11-01T00:00,420.103
2014-11-01T00:15,132.217
2014-11-01T00:30,132.176
2014-11-01T00:45,132.237
2014-11-01T01:00,384.617
2014-11-01T01:15,212.419
2014-11-01T01:30,131.978
2014-11-01T01:45,131.953
2014-11-01T02:00,255.517
2014-11-01T02:15,332.425
2014-11-01T02:30,132.764
2014-11-01T02:45,132.481
2014-11-01T03:00,141.8
2014-11-01T03:15,438.425
2014-11-01T03:30,132.481
2014-11-01T03:45,132.509
2014-11-01T04:00,132.615
2014-11-01T04:15,315.889
2014-11-01T04:30,267.041
2014-11-01T04:45,132.655
2014-11-01T05:00,132.53
2014-11-01T05:15,212.796
2014-11-01T05:30,368.884
2014-11-01T05:45,132.49
2014-11-01T06:00,131.8
2014-11-01T06:15,177.115
2014-11-01T06:30,379.467
2014-11-01T06:45,150.907
2014-11-01T07:00,142.184
2014-11-01T07:15,254.708
2014-11-01T07:30,633.684
2014-11-01T07:45,1331.939
2014-11-01T08:00,414.52
2014-11-01T08:15,241.533
2014-11-01T08:30,674.734
2014-11-01T08:45,130.556
2014-11-01T09:00,130.183
2014-11-01T09:15,147.691
2014-11-01T09:30,431.363
2014-11-01T09:45,614.142
2014-11-01T10:00,295.658
2014-11-01T10:15,218.944
2014-11-01T10:30,597.529
2014-11-01T10:45,539.137
2014-11-01T11:00,542.809
2014-11-01T11:15,564.872
2014-11-01T11:30,618.859
2014-11-01T11:45,1812.924
2014-11-01T12:00,542.717
2014-11-01T12:15,1775.371
