Datetime,H20
2014-10-31T00:00,357.625
2014-10-31T00:15,284.927
2014-10-31T00:30,290.219
2014-10-31T00:45,267.77
2014-10-31T01:00,236.325
2014-10-31T01:15,131.511
2014-10-31T01:30,129.579
2014-10-31T01:45,216.458
2014-10-31T02:00,211.415
2014-10-31T02:15,185.051
2014-10-31T02:30,130.232
2014-10-31T02:45,218.222
2014-10-31T03:00,130.493
2014-10-31T03:15,249.935
2014-10-31T03:30,147.577
2014-10-31T03:45,193.91
2014-10-31T04:00,154.996
2014-10-31T04:15,168.812
2014-10-31T04:30,229.556
2014-10-31T04:45,139.314
2014-10-31T05:00,207.445
2014-10-31T05:15,130.05
2014-10-31T05:30,211.247
2014-10-31T05:45,185.247
2014-10-31T06:00,213.785
2014-10-31T06:15,129.811
2014-10-31T06:30,188.748
2014-10-31T06:45,199.856
2014-10-31T07:00,165.161
2014-10-31T07:15,181.496
2014-10-31T07:30,129.716
2014-10-31T07:45,310.85
2014-10-31T08:00,238.72
2014-10-31T08:15,320.406
2014-10-31T08:30,231.506
2014-10-31T08:45,300.797
2014-10-31T09:00,294.121
2014-10-31T09:15,289.618
2014-10-31T09:30,255.358
2014-10-31T09:45,269.918
2014-10-31T10:00,312.611
2014-10-31T10:15,165.028
2014-10-31T10:30,235.703
2014-10-31T10:45,1134.935
2014-10-31T11:00,1633.631
2014-10-31T11:15,604.882
2014-10-31T11:30,865.636
2014-10-31T11:45,1873.422
2014-10-31T12:00,1762.97
2014-10-31T12:15,1564.431
2014-10-31T12:30,489.829
2014-10-31T12:45,268.557
2014-10-31T13:00,201.303
2014-10-31T13:15,123.739
2014-10-31T13:30,170.861
2014-10-31T13:45,166.88
2014-10-31T14:00,249.311
2014-10-31T14:15,122.566
2014-10-31T14:30,562.21
2014-10-31T14:45,1643.791
2014-10-31T15:00,1435.529
2014-10-31T15:15,501.559
2014-10-31T15:30,539.382
2014-10-31T15:45,662.505
2014-10-31T16:00,517.165
2014-10-31T16:15,439.931
2014-10-31T16:30,351.584
2014-10-31T16:45,459.439
2014-10-31T17:00,453.795
2014-10-31T17:15,301.677
2014-10-31T17:30,338.308
2014-10-31T17:45,1133.647
2014-10-31T18:00,1247.971
2014-10-31T18:15,565.081
2014-10-31T18:30,1350.851
2014-10-31T18:45,1181.985
2014-10-31T19:00,1184.008
2014-10-31T19:15,608.786
2014-10-31T19:30,771.265
2014-10-31T19:45,341.506
2014-10-31T20:00,365.285
2014-10-31T20:15,550.734
2014-10-31T20:30,1398.478
2014-10-31T20:45,799.849
2014-10-31T21:00,452.551
2014-10-31T21:15,267.82
2014-10-31T21:30,494.334
2014-10-31T21:45,1770.53
2014-10-31T22:00,320.331
2014-10-31T22:15,292.745
2014-10-31T22:30,216.509
2014-10-31T22:45,307.694
2014-10-31T23:00,239.347
2014-10-31T23:15,324.529
2014-10-31T23:30,216.33
2014-10-31T23:45,303.205
2014-11-01T00:00,216.585
2014-11-01T00:15,269.285
2014-11-01T00:30,188.688
2014-11-01T00:45,219.494
2014-11-01T01:00,132.333
2014-11-01T01:15,132.288
2014-11-01T01:30,250.312
2014-11-01T01:45,211.766
2014-11-01T02:00,159.81
2014-11-01T02:15,132.912
2014-11-01T02:30,169.469
2014-11-01T02:45,252.824
2014-11-01T03:00,200.768
2014-11-01T03:15,132.817
2014-11-01T03:30,132.782
2014-11-01T03:45,212.611
2014-11-01T04:00,275.394
2014-11-01T04:15,132.992
2014-11-01T04:30,133.009
2014-11-01T04:45,190.531
2014-11-01T05:00,253.022
2014-11-01T05:15,167.963
2014-11-01T05:30,132.766
2014-11-01T05:45,136.99
2014-11-01T06:00,256.196
2014-11-01T06:15,230.012
2014-11-01T06:30,200.269
2014-11-01T06:45,223.564
2014-11-01T07:00,288.097
2014-11-01T07:15,353.895
2014-11-01T07:30,247.71
2014-11-01T07:45,215.456
2014-11-01T08:00,257.698
2014-11-01T08:15,335.723
2014-11-01T08:30,289.297
2014-11-01T08:45,221.172
2014-11-01T09:00,237.204
2014-11-01T09:15,320.591
2014-11-01T09:30,399.178
2014-11-01T09:45,314.015
2014-11-01T10:00,393.4
2014-11-01T10:15,398.553
2014-11-01T10:30,527.539
2014-11-01T10:45,331.5
2014-11-01T11:00,376.001
2014-11-01T11:15,1149.208
2014-11-01T11:30,1201.601
2014-11-01T11:45,357.523
2014-11-01T12:00,269.634
2014-11-01T12:15,397.142
2014-11-01T12:30,1679.557
2014-11-01T12:45,592.273
2014-11-01T13:00,271.862
2014-11-01T13:15,288.345
2014-11-01T13:30,214.17
2014-11-01T13:45,338.53
2014-11-01T14:00,352.59
2014-11-01T14:15,393.632
2014-11-01T14:30,447.428
2014-11-01T14:45,577.196
2014-11-01T15:00,556.958
2014-11-01T15:15,491.292
2014-11-01T15:30,468.531
2014-11-01T15:45,455.88
2014-11-01T16:00,657.159
2014-11-01T16:15,441.379
2014-11-01T16:30,441.347
2014-11-01T16:45,542.112
2014-11-01T17:00,731.608
2014-11-01T17:15,543.427
2014-11-01T17:30,430.574
2014-11-01T17:45,294.436
2014-11-01T18:00,365.656
2014-11-01T18:15,405.838
